text,date,retweets,favorites,negative,neutral,positive,compound
Just because some of my faces are good Snapchat stickers 1&2: The first two are a comparison 2: when someone says they don’t listen to @ PRETTYMUCH 3: my face when @ Edwin_Honoret cut his hair and when I see @ brandon_arreaga on the daily # PRETTYMEMES # PMHunniespic.twitter.com/MY94FembC5,2018-02-18 14:31:02,1,4,0.047,0.889,0.064,0.2023
@ snapchatsupport I need help with my snap chat dm me pls,2018-02-18 14:31:00,0,0,0.0,0.667,0.333,0.4588
hell sad i can't use snapchat anymore,2018-02-18 14:30:58,0,0,0.658,0.342,0.0,-0.8271
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-18 14:30:53,0,0,0.0,0.75,0.25,0.6514
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-18 14:30:53,0,0,0.0,0.75,0.25,0.6514
She's just 7years and worth 25million naira and all you know is Snapchat dog face..... Pele o,2018-02-18 14:30:52,0,1,0.0,0.888,0.112,0.2263
legit was catching up on watching your Snapchat then you pop you Night Joshua,2018-02-18 14:30:51,0,0,0.0,1.0,0.0,0.0
Yo idk what to say or how to feel about this but I’m just fucking crying at that Snapchat video https://twitter.com/notthisus/status/964590787743842304 …,2018-02-18 14:30:49,0,2,0.234,0.766,0.0,-0.6994
Snapchat fucking annoying me that most recent person not at the top keep accidently sending them to wrong people,2018-02-18 14:30:47,0,5,0.324,0.676,0.0,-0.7707
Who the fuck are any of these people on the discovery page on snapchat!? Why do I have to suffer and have them on my snapchat! # sickandtired,2018-02-18 14:30:46,0,0,0.24,0.76,0.0,-0.8217
Watch it: http://ift.tt/2mLzTPK  Brunette pornstar Tori Black is teasing ... Add me on snapchat: cuteamie18 pic.twitter.com/LO9JHnav9H,2018-02-18 14:30:45,0,0,0.08,0.92,0.0,-0.0772
I forgot that other people’s stories on snapchat existed,2018-02-18 14:30:42,0,1,0.0,1.0,0.0,0.0
Do you have a snapchat?,2018-02-18 14:30:41,0,0,0.0,1.0,0.0,0.0
I can’t watch this chick on Snapchat doing her makeup anymore. She’s destroying all her eyeshadow and highlighting palettes. Ole heavy handed ass.,2018-02-18 14:30:41,0,0,0.262,0.738,0.0,-0.7964
And snap chat - sadi_king1,2018-02-18 14:30:39,0,0,0.0,1.0,0.0,0.0
Snapchat be on dat other shit,2018-02-18 14:30:37,1,0,0.419,0.581,0.0,-0.5574
I just realized I have not checked my snapchat for two days lol,2018-02-18 14:30:36,0,0,0.0,0.781,0.219,0.4215
# chatiw # chat-avenue # paltak # adultfriendfinder # cums # cock # horny # kik # snapchat watch thousands of girls for free here - http://www.livefemale.org,2018-02-18 14:30:33,0,1,0.08,0.754,0.166,0.4019
My snapchat still hasn’t updated,2018-02-18 14:30:33,0,1,0.0,1.0,0.0,0.0
Add me on Snapchat! Username: gwallakidsb https://www.snapchat.com/add/gwallakidsb,2018-02-18 14:30:33,0,0,0.0,1.0,0.0,0.0
Snapchat should have a feature that allows u to see everything uve ever posted to ur story https://twitter.com/snapchat/status/935871458349342722 …,2018-02-18 14:30:33,0,1,0.0,1.0,0.0,0.0
"@ Snapchat @ Snap @ snapchatsupport this new update is I don’t want to see everyone’s stories just the people I added. Please, make Snapchat great again.",2018-02-18 14:30:31,0,0,0.0,0.712,0.288,0.7717
hure wer snapchat hat,2018-02-18 14:30:30,0,1,0.0,1.0,0.0,0.0
It is NOT cute to watch you eat a sucker on your Snapchat story everyday. Stop.,2018-02-18 14:30:29,0,1,0.272,0.583,0.146,-0.3818
Small Business Owners Are Winning on SnapChat And Some Aren’t – Which One Are You? # smallbizhttp://goo.gl/E64g1Q,2018-02-18 14:30:28,0,0,0.0,0.815,0.185,0.5267
Same I actually deleted snap.,2018-02-18 14:30:28,0,1,0.0,1.0,0.0,0.0
@ EthanDolan @ GraysonDolan aye chuck your snapchat location on,2018-02-18 14:30:22,0,1,0.0,1.0,0.0,0.0
Started: 19.02.18 Snapchat: faizmoha21 Instagram: Faizmefailov_,2018-02-18 14:30:20,0,2,0.0,1.0,0.0,0.0
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-18 14:30:17,0,0,0.0,0.75,0.25,0.6514
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-18 14:30:17,0,0,0.0,0.75,0.25,0.6514
Snapchat about to get on my damn nerves,2018-02-18 14:30:16,0,0,0.406,0.594,0.0,-0.4767
hi! c: anyone wanna add me on snap: whamo666 # Panties # Porn # ass # Milf # xxx # amateur # Wet # Bra # cocktribute # dating # boobs # nude # Cumtribute # Snap # nsfw # Snapchat # Dm # pussy # horny # tits # hot # Snapchat # booty # kikme,2018-02-18 14:30:14,0,1,0.155,0.845,0.0,-0.69
"Why # Google # Stories will save, not screw, # Snapchat Discover https://buff.ly/2EBD3MP pic.twitter.com/2A6yfAKUB8",2018-02-18 14:30:12,4,7,0.0,0.64,0.36,0.5417
We need this place lit so give this to your homies or side chick or whatever... Here the link. https://t.me/joinchat/E2pTtRDaIppayGNcU0usvw … And y'all wanna a Snapchat and IG Gain here this link as well. https://t.me/joinchat/E2pTtRGG2txOyPVadFRFQA …,2018-02-18 14:30:12,1,1,0.0,0.849,0.151,0.6705
"Joan Smalls - Dancing ✰ February 11th - 14th, 2018 ✰ Instagram Snapchat ... https://youtu.be/akQKKQSvJJM # JoanSmalls # Model",2018-02-18 14:30:10,0,0,0.0,1.0,0.0,0.0
# alone and so # bored so # addme am # horny and # single on snapchat at naughtyrachel3,2018-02-18 14:30:01,0,0,0.268,0.732,0.0,-0.5256
# alone and so # bored so # addme am # horny and # single on snapchat at dirtyflirt5,2018-02-18 14:30:00,0,0,0.268,0.732,0.0,-0.5256
"I don't have facebook, snapchat, Instagram and life anymore.",2018-02-18 14:29:57,1,3,0.0,1.0,0.0,0.0
"Breaks me, snapchat was mine now its fucking full of cunts i hate on tiled story set out",2018-02-18 14:29:57,0,0,0.344,0.656,0.0,-0.8344
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-18 14:29:56,0,0,0.0,0.75,0.25,0.6514
Not even just Snapchat lol Juss in general lol,2018-02-18 14:29:51,0,0,0.0,0.556,0.444,0.6808
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-18 14:29:51,0,0,0.0,0.75,0.25,0.6514
My Snapchat rn y’all is THREW THE ROOF pic.twitter.com/vqp2iYf1vv,2018-02-18 14:29:50,0,0,0.0,1.0,0.0,0.0
If u still watch my Snapchat stories after this shitty update u a real one,2018-02-18 14:29:50,0,1,0.279,0.721,0.0,-0.6428
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-18 14:29:50,0,0,0.0,0.75,0.25,0.6514
ella salvando snapchat,2018-02-18 14:29:49,0,1,0.0,1.0,0.0,0.0
Yo me reí con el snapchat prendido,2018-02-18 14:29:48,0,1,0.0,1.0,0.0,0.0
reckon it’s possible for people to use a bath bomb without filming it and posting it on instagram/snapchat??? naa me either,2018-02-18 14:29:46,0,3,0.164,0.836,0.0,-0.5775
Scrolling through @ Snapchat stories like # SnapchatUpdatepic.twitter.com/GXERvtch7f,2018-02-18 14:29:46,0,0,0.0,0.667,0.333,0.3612
@ Snapchat @ snapchatsupport i need answers,2018-02-18 14:29:46,0,0,0.0,1.0,0.0,0.0
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-18 14:29:42,0,0,0.0,0.75,0.25,0.6514
Follow me on Snapchat boys!! pic.twitter.com/TSFZIFCl66,2018-02-18 14:29:40,0,0,0.0,1.0,0.0,0.0
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-18 14:29:37,0,0,0.0,0.75,0.25,0.6514
snapchat needs to stop showing me regular folks stories on the explore page idc about y’all,2018-02-18 14:29:34,0,0,0.128,0.872,0.0,-0.296
"Instagram account deleted 1 months ago. Snapchat is for kids and self promoters. Twitter is far more useful for me personally. Note pronounced usage in past 8 days when bored, ill and want to do something at least approaching mentally challenging i.e. reading and thinking.",2018-02-18 14:29:34,0,0,0.1,0.776,0.124,0.0498
Ate I’m just curious what can you say about this ? @ Snapchat ‘s update ? Coz gurl ! For me it’s kind of confusing @ HEARTDEFENSOR . Shout out to mama @ dellebeltran and @ bretmanrock pic.twitter.com/RogmXqWC0c,2018-02-18 14:29:33,0,1,0.066,0.845,0.089,0.1923
I need my old Snapchat back !,2018-02-18 14:29:32,0,0,0.0,1.0,0.0,0.0
@ Snapchat you changed the layout and yanno whatever. BUT HOW DARE YOU THINK IM OKAY WITH IT SAYING SOMEONE SNAPPED ME AND THEY DIDN’T. I TALK TO VERY FEW PEOPLE SO EVERY NOTIFICATION IS A PRECIOUS ONE BUT YOU’VE RUINED EVERYTHING,2018-02-18 14:29:31,0,0,0.103,0.708,0.189,0.6541
i wa me starting to warm to the new snapchat but then it sent a snap that was meant for tia TO MY FUCKING BOSS. i’m so done,2018-02-18 14:29:30,0,5,0.0,0.803,0.197,0.7096
"Facebook Live the eulogy, pay for a Snapchat filter.",2018-02-18 14:29:28,0,2,0.167,0.833,0.0,-0.1027
Peace out # poser # snapchat # filter # peaceout # pout # mebeensilly # anotherweekendgoneby # ohhey #https://www.instagram.com/p/BfWtY3djaHL/,2018-02-18 14:29:28,0,0,0.0,0.741,0.259,0.5423
"A new book claims Facebook set out to kill off Snapchat, but may have saved it instead http://ift.tt/2EBxX2U",2018-02-18 14:29:25,0,0,0.132,0.696,0.172,0.2144
"Ummmm, what guys on Snapchat?",2018-02-18 14:29:23,0,6,0.0,1.0,0.0,0.0
Snapchat makes me look like a catfish,2018-02-18 14:29:22,0,0,0.0,0.667,0.333,0.3612
"my Snapchat consists of mostly just dogs, like it or don’t idc",2018-02-18 14:29:18,0,1,0.0,0.815,0.185,0.3612
snapchat,2018-02-18 14:29:18,0,0,0.0,1.0,0.0,0.0
My biggest mistake yet; updating my snapchat. Now i am lost in my own phone...aye mi re lode. Look at my life at a party,2018-02-18 14:29:15,0,0,0.172,0.73,0.099,-0.25
Todavía existe Snapchat? https://twitter.com/ccpb07/status/965342512926904320 …,2018-02-18 14:29:15,0,0,0.0,1.0,0.0,0.0
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-18 14:29:14,0,0,0.0,0.75,0.25,0.6514
Snapchat WhatsApp Instagram https://twitter.com/i3loshy/status/965305730143318016 …,2018-02-18 14:29:11,0,0,0.0,1.0,0.0,0.0
Tu desinstalles tu réinstalles en mettant juste ton mail et MDP oublié et tu vas remettre un MDP et après ancienne version magie,2018-02-18 14:29:10,0,0,0.0,1.0,0.0,0.0
"It matters that people are leaving snap chat (if they are), it matters way more where they are going.",2018-02-18 14:29:10,0,0,0.0,0.885,0.115,0.0516
I must be the only one that likes the new snapchat update,2018-02-18 14:29:09,0,1,0.0,0.781,0.219,0.4215
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-18 14:29:08,0,0,0.0,0.75,0.25,0.6514
Add us: http://Facebook.com/nightclubvips  http://instagram.com/nightclubvips  https://Twitter.com/nightclubvips  & Snapchat: nightclubvip,2018-02-18 14:29:05,0,0,0.0,1.0,0.0,0.0
With this terrible update that @ Snapchat put us all through the least they could have done is got rid of the notification that lets us know someone is typing,2018-02-18 14:29:05,0,1,0.1,0.9,0.0,-0.4767
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-18 14:29:04,0,0,0.0,0.75,0.25,0.6514
Seriously cannot wait for Snapchat to reverse this update. This shit is so messy,2018-02-18 14:29:02,2,6,0.424,0.576,0.0,-0.796
"J'aime une vidéo @ YouTube : ""REVENIR À L'ANCIENNE INTERFACE DE SNAPCHAT # NoNewSnap"" à l'adresse http://youtu.be/w3Dnpuv8qpg?a .",2018-02-18 14:28:52,0,1,0.0,1.0,0.0,0.0
Snapchat,2018-02-18 14:28:52,0,0,0.0,1.0,0.0,0.0
I still don’t dig the new Snapchat lay out...,2018-02-18 14:28:50,0,1,0.0,1.0,0.0,0.0
I HATE SNAPCHAT. if it looks like I called you on there I didn’t mean to. My phone just went crazy while trying to look at stories.,2018-02-18 14:28:50,0,4,0.225,0.692,0.082,-0.6523
Oh welp add me on Snapchat pic.twitter.com/5PApAKz0OR,2018-02-18 14:28:48,0,2,0.0,1.0,0.0,0.0
I was trying 2 stunt on Snapchat and my blunt actually 'hit me back',2018-02-18 14:28:46,0,0,0.0,1.0,0.0,0.0
"J'aime une vidéo @ YouTube : ""20 filtres snapchat inconnus à débloquer !"" à l'adresse http://youtu.be/ibtNeEPt98w?a .",2018-02-18 14:28:45,0,0,0.0,1.0,0.0,0.0
I hate the new freaking snap chap @ Snapchat,2018-02-18 14:28:42,0,0,0.565,0.435,0.0,-0.7579
Thx @ snapchat for ruining snapchat.,2018-02-18 14:28:42,0,0,0.267,0.4,0.333,0.128
Do u use Snapchat?,2018-02-18 14:28:42,4,26,0.0,1.0,0.0,0.0
Snapchat pic.twitter.com/BMUQjpqbvT,2018-02-18 14:28:41,0,0,0.0,1.0,0.0,0.0
Snapchat*,2018-02-18 14:28:40,0,0,0.0,1.0,0.0,0.0
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-18 14:28:36,0,0,0.0,0.75,0.25,0.6514
"""Am I the only one who hates this stupid new update for Snapchat"" https://twitter.com/OfArtistixs/status/965352334833410048 …",2018-02-18 14:28:27,0,0,0.385,0.615,0.0,-0.7845
Facebook's failed copycat Poke actually helped people take Snapchat more seriously.,2018-02-18 14:28:26,0,0,0.37,0.63,0.0,-0.6478
Am I the only one who hates this stupid new update for Snapchat?,2018-02-18 14:28:26,0,4,0.408,0.592,0.0,-0.7845
don’t ask me if i’ve seen your snapchat story bc biiiiitch i cant even find mine,2018-02-18 14:28:26,0,2,0.0,1.0,0.0,0.0
ah merci @ Snapchat pic.twitter.com/eFePmBjkmc,2018-02-18 14:28:26,0,1,0.0,1.0,0.0,0.0
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-18 14:28:23,0,0,0.0,0.75,0.25,0.6514
Qual a maior quantidade de foguinho q vc tem com alhuem no snapchat? — cento e cinquenta e poucos https://curiouscat.me/Grossi_SEP/post/327431877?1518992817 …,2018-02-18 14:28:18,0,1,0.146,0.854,0.0,-0.3736
100% the reason I'm on Snapchat all day @ Saiyeezypic.twitter.com/pk31WMF5Pt,2018-02-18 14:28:12,0,3,0.0,1.0,0.0,0.0
omg zara’s story on snapchat made me miss her so much??? and I don’t know why??? anyways @ zaralarsson I LOVE AND MISS YOUU,2018-02-18 14:28:12,0,2,0.141,0.647,0.212,0.6072
Why is everyone struggling with Snapchat. I'm having no issues,2018-02-18 14:28:09,0,0,0.385,0.615,0.0,-0.6124
"The new @ Snapchat update has taught me that it is possible to screw up a design so badly, that the whole world hates you for it. Fix your shit, Snapchat!",2018-02-18 14:28:07,0,0,0.328,0.672,0.0,-0.9039
La única razón por la que tengo snapchat ahora pic.twitter.com/0lGkYwTS5b,2018-02-18 14:28:05,0,2,0.0,1.0,0.0,0.0
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-18 14:28:00,0,0,0.0,0.75,0.25,0.6514
snapchat: mariajosedrnt pic.twitter.com/LNooLAVfiJ,2018-02-18 14:27:56,0,0,0.0,1.0,0.0,0.0
when will the hour long concerts on snapchat end,2018-02-18 14:27:55,2,5,0.0,1.0,0.0,0.0
Mad I was alive to see snapchat’s birth and death,2018-02-18 14:27:54,0,0,0.452,0.382,0.166,-0.6705
is anyone else’s Snapchat tweaking ?,2018-02-18 14:27:50,1,0,0.0,1.0,0.0,0.0
people with droids should refrain from using emojis on snap chat,2018-02-18 14:27:46,0,2,0.0,1.0,0.0,0.0
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-18 14:27:45,0,0,0.0,0.75,0.25,0.6514
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-18 14:27:44,0,0,0.0,0.75,0.25,0.6514
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-18 14:27:44,0,0,0.0,0.75,0.25,0.6514
More to life than snapchat katie,2018-02-18 14:27:38,0,0,0.0,1.0,0.0,0.0
I could give a rats ass about your fortnite score that you post on Snapchat 28273828 times a day.,2018-02-18 14:27:38,1,11,0.189,0.811,0.0,-0.5423
Snapchat and Google Images both got completely ruined in like a week,2018-02-18 14:27:37,1,4,0.224,0.594,0.182,-0.1604
SERIOUSLY A FLIGHT FROM LA LANDED HALF AN HOUR AGO AND GRAYSON WITH THE SNAPCHAT OMFG,2018-02-18 14:27:36,1,7,0.108,0.892,0.0,-0.1779
I honestly like the new Snapchat update. # SorryNotSorrypic.twitter.com/bGHADtDRVs,2018-02-18 14:27:26,0,0,0.0,0.476,0.524,0.6705
I swear snapchat updated just to be able to hide @ ColleenB123 's snaps because I legit can't find her unless I look up her name. @ Snapchat what are you doing!!,2018-02-18 14:27:24,0,0,0.122,0.878,0.0,-0.3578
"If you're Snapchat rant is longer than 10 seconds, its too long",2018-02-18 14:27:23,0,1,0.179,0.821,0.0,-0.34
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-18 14:27:19,0,0,0.0,0.75,0.25,0.6514
"Ich habe gerade bemerkt, dass SnapChat noch existiert. Seht euch nicht meine Story an, außer ihr wollt total verstört werden.",2018-02-18 14:27:19,0,1,0.0,1.0,0.0,0.0
Snapchat : Facu.torres10,2018-02-18 14:27:17,0,4,0.0,1.0,0.0,0.0
the floor is snapchat’s new update everyone: pic.twitter.com/qgcRFPTOxr,2018-02-18 14:27:13,0,6,0.0,1.0,0.0,0.0
Snapchat doesn’t give me a delivery adress does it,2018-02-18 14:27:12,0,2,0.0,1.0,0.0,0.0
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-18 14:27:10,0,0,0.0,0.75,0.25,0.6514
My mother just realized that Snapchat updated and she is pissed # istillhavetheoldsnapchat # and140charactersontwitter,2018-02-18 14:27:09,0,1,0.259,0.741,0.0,-0.6369
There’s hope for America. Usually terrible things happen and we quickly forget. But Snapchat was updated like a week ago and people are still super pissed.,2018-02-18 14:27:08,4,31,0.245,0.507,0.248,0.0258
